time,open,high,low,close,tick_volume,spread,real_volume
2026-06-22 08:54:00+00:00,1.14593,1.14596,1.14583,1.14585,60,13,0
2026-06-22 08:55:00+00:00,1.14585,1.14585,1.14569,1.1457,78,13,0
2026-06-22 08:56:00+00:00,1.1457,1.1457,1.1455899999999999,1.1456,81,13,0
2026-06-22 08:57:00+00:00,1.1456,1.1456,1.14544,1.14552,96,13,0
2026-06-22 08:58:00+00:00,1.14552,1.14561,1.14548,1.14552,69,13,0
2026-06-22 08:59:00+00:00,1.14552,1.14553,1.14536,1.14537,64,13,0
2026-06-22 09:00:00+00:00,1.14538,1.14544,1.1452499999999999,1.14535,119,13,0
2026-06-22 09:01:00+00:00,1.14534,1.14553,1.14534,1.14551,107,13,0
2026-06-22 09:02:00+00:00,1.14552,1.1456,1.14543,1.14548,101,13,0
2026-06-22 09:03:00+00:00,1.14547,1.14551,1.14521,1.14526,95,13,0
2026-06-22 09:04:00+00:00,1.14526,1.1454,1.1452499999999999,1.14539,91,13,0
2026-06-22 09:05:00+00:00,1.14539,1.14551,1.1453,1.14545,86,13,0
2026-06-22 09:06:00+00:00,1.14544,1.14554,1.14542,1.14552,80,13,0
2026-06-22 09:07:00+00:00,1.14553,1.14561,1.1455,1.14554,94,13,0
2026-06-22 09:08:00+00:00,1.14554,1.14558,1.1454900000000001,1.14557,74,13,0
2026-06-22 09:09:00+00:00,1.14557,1.14571,1.14555,1.14564,78,13,0
2026-06-22 09:10:00+00:00,1.14563,1.14571,1.14556,1.14562,69,13,0
2026-06-22 09:11:00+00:00,1.14563,1.14563,1.1455,1.1455,76,13,0
2026-06-22 09:12:00+00:00,1.14551,1.14552,1.1454,1.14548,74,13,0
2026-06-22 09:13:00+00:00,1.14547,1.14547,1.14532,1.14542,80,13,0
2026-06-22 09:14:00+00:00,1.14543,1.14558,1.14542,1.14558,59,13,0
2026-06-22 09:15:00+00:00,1.14558,1.14572,1.14554,1.14565,85,13,0
2026-06-22 09:16:00+00:00,1.14566,1.14568,1.1456,1.14562,52,13,0
2026-06-22 09:17:00+00:00,1.14562,1.14567,1.14554,1.14566,94,13,0
2026-06-22 09:18:00+00:00,1.14565,1.14568,1.14556,1.14558,90,13,0
2026-06-22 09:19:00+00:00,1.14558,1.1455899999999999,1.14547,1.14548,69,13,0
2026-06-22 09:20:00+00:00,1.14548,1.14555,1.14531,1.14552,94,13,0
2026-06-22 09:21:00+00:00,1.14553,1.14554,1.1454,1.14542,65,13,0
2026-06-22 09:22:00+00:00,1.14542,1.14557,1.14539,1.14557,40,13,0
2026-06-22 09:23:00+00:00,1.14556,1.1455899999999999,1.1455,1.14551,65,13,0
2026-06-22 09:24:00+00:00,1.14551,1.14558,1.14546,1.14555,63,13,0
2026-06-22 09:25:00+00:00,1.14555,1.14588,1.14555,1.14584,92,13,0
2026-06-22 09:26:00+00:00,1.14583,1.14593,1.14581,1.1459,76,13,0
2026-06-22 09:27:00+00:00,1.14591,1.14591,1.1458,1.14584,78,13,0
2026-06-22 09:28:00+00:00,1.14584,1.14588,1.1457600000000001,1.14579,84,13,0
2026-06-22 09:29:00+00:00,1.14579,1.14589,1.1457600000000001,1.14578,95,13,0
2026-06-22 09:30:00+00:00,1.14578,1.14582,1.14547,1.14563,132,13,0
2026-06-22 09:31:00+00:00,1.14562,1.14563,1.14545,1.14548,128,13,0
2026-06-22 09:32:00+00:00,1.14548,1.14555,1.14536,1.14551,137,13,0
2026-06-22 09:33:00+00:00,1.14551,1.14558,1.1454900000000001,1.14558,70,13,0
2026-06-22 09:34:00+00:00,1.14558,1.1456,1.14552,1.14558,39,13,0
2026-06-22 09:35:00+00:00,1.14558,1.14569,1.14555,1.14569,87,13,0
2026-06-22 09:36:00+00:00,1.14569,1.14572,1.14561,1.14563,65,13,0
2026-06-22 09:37:00+00:00,1.14563,1.14564,1.14553,1.14555,64,13,0
2026-06-22 09:38:00+00:00,1.14555,1.14557,1.14542,1.14543,59,13,0
2026-06-22 09:39:00+00:00,1.14543,1.14548,1.14532,1.14532,55,13,0
2026-06-22 09:40:00+00:00,1.14533,1.14536,1.14526,1.14533,61,13,0
2026-06-22 09:41:00+00:00,1.14533,1.14545,1.14532,1.14545,57,13,0
2026-06-22 09:42:00+00:00,1.14544,1.14547,1.14533,1.14539,56,13,0
2026-06-22 09:43:00+00:00,1.1454,1.14542,1.14535,1.1454,32,13,0
2026-06-22 09:44:00+00:00,1.14539,1.1454,1.14533,1.14535,73,13,0
2026-06-22 09:45:00+00:00,1.14535,1.14535,1.14524,1.14528,77,13,0
2026-06-22 09:46:00+00:00,1.14528,1.1453,1.14522,1.14522,51,13,0
2026-06-22 09:47:00+00:00,1.14522,1.14528,1.14518,1.14528,59,13,0
2026-06-22 09:48:00+00:00,1.14528,1.14534,1.14527,1.14533,39,13,0
2026-06-22 09:49:00+00:00,1.14531,1.14538,1.14531,1.14534,49,13,0
2026-06-22 09:50:00+00:00,1.14534,1.14546,1.14534,1.14545,52,13,0
2026-06-22 09:51:00+00:00,1.14545,1.14564,1.14543,1.14558,94,13,0
2026-06-22 09:52:00+00:00,1.14558,1.14558,1.14548,1.14548,58,13,0
2026-06-22 09:53:00+00:00,1.14548,1.1457,1.14548,1.14568,61,13,0
2026-06-22 09:54:00+00:00,1.14568,1.14578,1.14565,1.14577,74,13,0
2026-06-22 09:55:00+00:00,1.14577,1.14629,1.1457,1.14611,119,13,0
2026-06-22 09:56:00+00:00,1.14609,1.14624,1.14603,1.14619,106,13,0
2026-06-22 09:57:00+00:00,1.14618,1.1461999999999999,1.14592,1.14595,112,13,0
2026-06-22 09:58:00+00:00,1.14595,1.14595,1.14584,1.14588,106,13,0
2026-06-22 09:59:00+00:00,1.14589,1.14598,1.14583,1.14596,80,13,0
2026-06-22 10:00:00+00:00,1.14596,1.14605,1.14594,1.14599,106,13,0
2026-06-22 10:01:00+00:00,1.146,1.14611,1.14593,1.14599,116,13,0
2026-06-22 10:02:00+00:00,1.14599,1.14621,1.14595,1.14613,115,13,0
2026-06-22 10:03:00+00:00,1.14613,1.14615,1.14582,1.14589,106,13,0
2026-06-22 10:04:00+00:00,1.14589,1.14598,1.1458599999999999,1.14597,93,13,0
2026-06-22 10:05:00+00:00,1.14597,1.14616,1.14585,1.14616,79,13,0
2026-06-22 10:06:00+00:00,1.14616,1.14617,1.1459,1.14593,110,13,0
2026-06-22 10:07:00+00:00,1.14594,1.14596,1.14588,1.14593,80,13,0
2026-06-22 10:08:00+00:00,1.14594,1.14599,1.1459,1.1459,68,13,0
2026-06-22 10:09:00+00:00,1.14593,1.14594,1.14588,1.14589,59,13,0
2026-06-22 10:10:00+00:00,1.14589,1.1461000000000001,1.14589,1.14609,79,13,0
2026-06-22 10:11:00+00:00,1.14609,1.14609,1.14578,1.14579,94,13,0
2026-06-22 10:12:00+00:00,1.14578,1.14589,1.14577,1.14583,88,13,0
2026-06-22 10:13:00+00:00,1.14584,1.14599,1.1458,1.14591,98,13,0
2026-06-22 10:14:00+00:00,1.14591,1.14593,1.14582,1.1459,87,13,0
2026-06-22 10:15:00+00:00,1.1459,1.14606,1.14589,1.14605,114,13,0
2026-06-22 10:16:00+00:00,1.14605,1.14605,1.1458,1.14583,100,13,0
2026-06-22 10:17:00+00:00,1.14583,1.14587,1.14581,1.14585,97,13,0
2026-06-22 10:18:00+00:00,1.14584,1.14594,1.1458,1.14583,73,13,0
2026-06-22 10:19:00+00:00,1.14584,1.14588,1.14578,1.1458599999999999,68,13,0
2026-06-22 10:20:00+00:00,1.1458599999999999,1.1458599999999999,1.14577,1.14579,58,13,0
2026-06-22 10:21:00+00:00,1.14579,1.14579,1.14563,1.14575,71,13,0
2026-06-22 10:22:00+00:00,1.14575,1.14575,1.14557,1.14564,69,13,0
2026-06-22 10:23:00+00:00,1.14564,1.14564,1.14537,1.14537,68,13,0
2026-06-22 10:24:00+00:00,1.14538,1.14544,1.14532,1.14535,81,13,0
2026-06-22 10:25:00+00:00,1.14535,1.14536,1.14521,1.14531,81,13,0
2026-06-22 10:26:00+00:00,1.14534,1.14546,1.14533,1.14534,60,13,0
2026-06-22 10:27:00+00:00,1.14534,1.14541,1.14526,1.14535,83,13,0
2026-06-22 10:28:00+00:00,1.14535,1.14538,1.14526,1.14527,81,13,0
2026-06-22 10:29:00+00:00,1.1452499999999999,1.14528,1.14513,1.1451500000000001,66,13,0
2026-06-22 10:30:00+00:00,1.14514,1.14514,1.14483,1.1449,145,13,0
2026-06-22 10:31:00+00:00,1.14489,1.14511,1.1448800000000001,1.14503,96,13,0
2026-06-22 10:32:00+00:00,1.14503,1.1451,1.14499,1.14509,92,13,0
2026-06-22 10:33:00+00:00,1.14508,1.14514,1.14481,1.14485,137,13,0
2026-06-22 10:34:00+00:00,1.14485,1.1448800000000001,1.14475,1.14482,104,13,0
2026-06-22 10:35:00+00:00,1.14482,1.14492,1.14472,1.14489,95,13,0
2026-06-22 10:36:00+00:00,1.1449,1.1449,1.14477,1.14483,70,13,0
2026-06-22 10:37:00+00:00,1.14483,1.14483,1.14467,1.14467,89,13,0
2026-06-22 10:38:00+00:00,1.14467,1.14469,1.14449,1.1445,104,13,0
2026-06-22 10:39:00+00:00,1.14449,1.14458,1.14442,1.14453,95,13,0
2026-06-22 10:40:00+00:00,1.14453,1.14463,1.14452,1.14459,75,13,0
2026-06-22 10:41:00+00:00,1.14459,1.1446399999999999,1.14448,1.14448,82,13,0
2026-06-22 10:42:00+00:00,1.14448,1.1445400000000001,1.1444,1.14446,90,13,0
2026-06-22 10:43:00+00:00,1.14447,1.14455,1.14442,1.14445,86,13,0
2026-06-22 10:44:00+00:00,1.14445,1.14455,1.14444,1.14453,73,13,0
2026-06-22 10:45:00+00:00,1.14455,1.14459,1.14448,1.14456,83,13,0
2026-06-22 10:46:00+00:00,1.14456,1.14458,1.14443,1.14456,72,13,0
2026-06-22 10:47:00+00:00,1.14457,1.14458,1.14441,1.14443,82,13,0
2026-06-22 10:48:00+00:00,1.14442,1.14444,1.1443699999999999,1.1443699999999999,71,13,0
2026-06-22 10:49:00+00:00,1.14438,1.1445,1.14438,1.1445,57,13,0
2026-06-22 10:50:00+00:00,1.14449,1.14466,1.14448,1.1446399999999999,70,13,0
2026-06-22 10:51:00+00:00,1.14463,1.14465,1.14453,1.1446399999999999,84,13,0
2026-06-22 10:52:00+00:00,1.14463,1.14476,1.14463,1.14474,60,13,0
2026-06-22 10:53:00+00:00,1.14474,1.14475,1.14459,1.14461,78,13,0
2026-06-22 10:54:00+00:00,1.14461,1.1447,1.14456,1.1447,75,13,0
2026-06-22 10:55:00+00:00,1.14469,1.14484,1.14469,1.1448,74,13,0
2026-06-22 10:56:00+00:00,1.14481,1.14481,1.14448,1.14449,82,13,0
2026-06-22 10:57:00+00:00,1.1445,1.14453,1.14444,1.14447,79,13,0
2026-06-22 10:58:00+00:00,1.14448,1.14475,1.14448,1.14467,104,13,0
2026-06-22 10:59:00+00:00,1.14467,1.14469,1.14452,1.14452,76,13,0
2026-06-22 11:00:00+00:00,1.14452,1.14463,1.14452,1.14456,107,13,0
2026-06-22 11:01:00+00:00,1.14455,1.14459,1.14443,1.14445,115,13,0
2026-06-22 11:02:00+00:00,1.14445,1.1446399999999999,1.14444,1.14448,103,13,0
2026-06-22 11:03:00+00:00,1.14448,1.14459,1.14447,1.14449,78,13,0
2026-06-22 11:04:00+00:00,1.14449,1.1446,1.14434,1.14458,133,13,0
2026-06-22 11:05:00+00:00,1.14458,1.14463,1.14441,1.14448,90,13,0
2026-06-22 11:06:00+00:00,1.14448,1.14449,1.14419,1.14421,95,13,0
2026-06-22 11:07:00+00:00,1.14421,1.1442700000000001,1.14414,1.14416,97,13,0
2026-06-22 11:08:00+00:00,1.14415,1.14426,1.14415,1.14421,70,13,0
2026-06-22 11:09:00+00:00,1.14421,1.14431,1.1442,1.14428,54,13,0
2026-06-22 11:10:00+00:00,1.1443,1.1443,1.14414,1.14424,73,13,0
2026-06-22 11:11:00+00:00,1.14425,1.14425,1.1441,1.14419,63,13,0
2026-06-22 11:12:00+00:00,1.14419,1.14431,1.14419,1.14431,79,13,0
2026-06-22 11:13:00+00:00,1.1443,1.1444,1.14429,1.14435,65,13,0
2026-06-22 11:14:00+00:00,1.14435,1.14442,1.14425,1.14429,75,13,0
2026-06-22 11:15:00+00:00,1.14429,1.14431,1.14417,1.1443,66,13,0
2026-06-22 11:16:00+00:00,1.1443,1.14435,1.14415,1.14416,63,13,0
2026-06-22 11:17:00+00:00,1.14416,1.1443699999999999,1.14413,1.14434,85,13,0
2026-06-22 11:18:00+00:00,1.14435,1.14436,1.14423,1.14434,69,13,0
2026-06-22 11:19:00+00:00,1.14434,1.14455,1.14434,1.14445,85,13,0
2026-06-22 11:20:00+00:00,1.14445,1.1446,1.1444,1.1446,65,13,0
2026-06-22 11:21:00+00:00,1.1446,1.14505,1.1445400000000001,1.14504,136,13,0
2026-06-22 11:22:00+00:00,1.14504,1.14526,1.14492,1.14494,209,13,0
2026-06-22 11:23:00+00:00,1.14495,1.14501,1.14487,1.1449799999999999,91,13,0
2026-06-22 11:24:00+00:00,1.1449799999999999,1.14506,1.14479,1.14479,92,13,0
2026-06-22 11:25:00+00:00,1.14479,1.14494,1.14477,1.14493,66,13,0
2026-06-22 11:26:00+00:00,1.14493,1.14496,1.14467,1.14471,87,13,0
2026-06-22 11:27:00+00:00,1.1447,1.14485,1.1447,1.14483,91,13,0
2026-06-22 11:28:00+00:00,1.14483,1.14485,1.14474,1.14479,96,13,0
2026-06-22 11:29:00+00:00,1.1448,1.14482,1.14466,1.14475,87,13,0
2026-06-22 11:30:00+00:00,1.14475,1.14476,1.1446399999999999,1.14469,68,13,0
2026-06-22 11:31:00+00:00,1.14469,1.14501,1.14469,1.14495,108,13,0
2026-06-22 11:32:00+00:00,1.14495,1.14501,1.14485,1.14495,94,13,0
2026-06-22 11:33:00+00:00,1.14496,1.14501,1.14482,1.1449,88,13,0
2026-06-22 11:34:00+00:00,1.1449,1.14492,1.14479,1.14492,102,13,0
2026-06-22 11:35:00+00:00,1.14493,1.1452499999999999,1.14493,1.14503,180,13,0
2026-06-22 11:36:00+00:00,1.14504,1.14514,1.1449799999999999,1.14509,91,13,0
2026-06-22 11:37:00+00:00,1.14509,1.1451,1.14483,1.14484,93,13,0
2026-06-22 11:38:00+00:00,1.14484,1.14484,1.14449,1.14449,89,13,0
2026-06-22 11:39:00+00:00,1.14449,1.1446399999999999,1.14448,1.14455,102,13,0
2026-06-22 11:40:00+00:00,1.14456,1.14462,1.14436,1.14439,67,13,0
2026-06-22 11:41:00+00:00,1.1444,1.14459,1.14435,1.1445,76,13,0
2026-06-22 11:42:00+00:00,1.1445,1.14474,1.14449,1.14472,55,13,0
2026-06-22 11:43:00+00:00,1.14471,1.14472,1.14449,1.14456,83,13,0
2026-06-22 11:44:00+00:00,1.14456,1.14469,1.14452,1.14467,61,13,0
2026-06-22 11:45:00+00:00,1.14467,1.14481,1.14467,1.14471,84,13,0
2026-06-22 11:46:00+00:00,1.14471,1.14485,1.14463,1.14479,70,13,0
2026-06-22 11:47:00+00:00,1.1448,1.1448800000000001,1.14479,1.14484,45,13,0
2026-06-22 11:48:00+00:00,1.14484,1.14495,1.14482,1.1449,62,13,0
2026-06-22 11:49:00+00:00,1.1449,1.14496,1.14484,1.14493,71,13,0
2026-06-22 11:50:00+00:00,1.14495,1.14508,1.14492,1.14501,94,13,0
2026-06-22 11:51:00+00:00,1.145,1.14505,1.14489,1.14489,52,13,0
2026-06-22 11:52:00+00:00,1.1449,1.14491,1.1448,1.14485,73,13,0
2026-06-22 11:53:00+00:00,1.14485,1.14496,1.14483,1.14494,78,13,0
2026-06-22 11:54:00+00:00,1.14495,1.14496,1.14487,1.14491,78,13,0
2026-06-22 11:55:00+00:00,1.14491,1.14502,1.1449,1.145,86,13,0
2026-06-22 11:56:00+00:00,1.145,1.14502,1.14489,1.14493,87,13,0
2026-06-22 11:57:00+00:00,1.14493,1.14495,1.14467,1.14471,102,13,0
2026-06-22 11:58:00+00:00,1.14471,1.14492,1.14471,1.1449,91,13,0
2026-06-22 11:59:00+00:00,1.14491,1.14504,1.14489,1.14504,82,13,0
2026-06-22 12:00:00+00:00,1.14502,1.1451,1.1449799999999999,1.14505,72,13,0
2026-06-22 12:01:00+00:00,1.14504,1.14526,1.14502,1.14521,87,13,0
2026-06-22 12:02:00+00:00,1.1452,1.14535,1.1451500000000001,1.14535,69,13,0
2026-06-22 12:03:00+00:00,1.14535,1.14556,1.14523,1.14555,88,13,0
2026-06-22 12:04:00+00:00,1.14558,1.14583,1.14558,1.14579,130,13,0
2026-06-22 12:05:00+00:00,1.14578,1.14596,1.14569,1.14591,114,13,0
2026-06-22 12:06:00+00:00,1.14593,1.14626,1.14588,1.1461999999999999,142,13,0
2026-06-22 12:07:00+00:00,1.1461999999999999,1.14621,1.14592,1.14595,86,13,0
2026-06-22 12:08:00+00:00,1.14595,1.146,1.14578,1.1458,74,13,0
2026-06-22 12:09:00+00:00,1.1458,1.14588,1.14573,1.14577,64,13,0
2026-06-22 12:10:00+00:00,1.14577,1.14585,1.14574,1.14585,61,13,0
2026-06-22 12:11:00+00:00,1.14585,1.14585,1.14574,1.14579,60,13,0
2026-06-22 12:12:00+00:00,1.14579,1.14579,1.14564,1.14571,68,13,0
2026-06-22 12:13:00+00:00,1.14571,1.1457600000000001,1.1455899999999999,1.14563,77,13,0
2026-06-22 12:14:00+00:00,1.14563,1.14578,1.1456,1.14573,79,13,0
2026-06-22 12:15:00+00:00,1.14573,1.1457600000000001,1.14563,1.14566,74,13,0
2026-06-22 12:16:00+00:00,1.14566,1.14578,1.14563,1.14566,66,13,0
2026-06-22 12:17:00+00:00,1.14565,1.14577,1.14565,1.14575,50,13,0
2026-06-22 12:18:00+00:00,1.14575,1.1458599999999999,1.14572,1.14583,57,13,0
2026-06-22 12:19:00+00:00,1.14579,1.14591,1.14577,1.14591,56,13,0
2026-06-22 12:20:00+00:00,1.1459,1.14595,1.14588,1.14588,73,13,0
2026-06-22 12:21:00+00:00,1.14589,1.1459,1.14564,1.14582,88,13,0
2026-06-22 12:22:00+00:00,1.14583,1.1458599999999999,1.14577,1.14579,73,13,0
2026-06-22 12:23:00+00:00,1.14579,1.14581,1.14571,1.1458,47,13,0
2026-06-22 12:24:00+00:00,1.14579,1.1458599999999999,1.14573,1.14577,84,13,0
2026-06-22 12:25:00+00:00,1.14578,1.14588,1.14577,1.14581,60,13,0
2026-06-22 12:26:00+00:00,1.14582,1.1458599999999999,1.14564,1.14574,96,13,0
2026-06-22 12:27:00+00:00,1.14574,1.14575,1.14563,1.14564,62,13,0
2026-06-22 12:28:00+00:00,1.14563,1.14565,1.14552,1.14555,71,13,0
2026-06-22 12:29:00+00:00,1.14555,1.14574,1.14554,1.14572,63,13,0
2026-06-22 12:30:00+00:00,1.14572,1.14574,1.1456,1.1456,71,13,0
2026-06-22 12:31:00+00:00,1.1456,1.14566,1.1454900000000001,1.14556,73,13,0
